car,track,frame,mode,draw,present,track_us,prepare,raster,blit,player,opponents,upscale,hud,crc,total
6,0,23,1,113228,31442,20962,19460,29391,6569,38674,24353,20203,3475,4154789726,144670
6,0,24,0,142516,31481,16638,26924,55772,13938,44403,52387,20199,3304,4030887924,173997
6,0,24,1,132902,31447,16606,27025,46267,13928,40296,47051,20204,3317,4030887924,164349
6,1,1,0,154078,31471,15598,26760,63259,19323,46497,62977,20199,3305,93845124,185549
6,1,1,1,171748,31428,22652,26691,51816,19753,41600,56791,20220,7605,93845124,203176
6,1,2,0,146344,31439,18637,26799,55976,15665,46891,51679,20231,3310,338183989,177783
6,1,2,1,136509,31491,18582,26945,46115,15717,42938,45979,20199,3318,338183989,168000
6,1,3,0,116632,31415,19052,19690,34110,5754,41892,26395,20237,3565,3631867982,148047
6,1,3,1,109833,31465,19092,19599,28526,5677,37186,24257,20204,3499,3631867982,141298
6,1,4,0,125916,31459,18829,27085,44603,6073,35899,41996,20222,3343,1973475890,157375
6,1,4,1,119186,31469,18758,27070,38097,6066,32919,38444,20211,3297,1973475890,150655
6,1,5,0,129763,31475,13951,27193,49618,9815,39842,46918,20191,3314,1800323910,161238
6,1,5,1,121764,31691,13970,27129,41551,9805,36331,42283,20189,3346,1800323910,153455
6,1,6,0,170197,31453,19714,27154,60946,11435,45624,54044,20194,7582,1364585099,201650
6,1,6,1,130222,31482,12698,27174,49649,11418,40744,47629,20205,3351,1364585099,161704
6,1,7,0,114250,31705,12742,19552,37859,7235,46545,25748,20177,3521,2637429152,145955
6,1,7,1,108325,31469,12761,19579,31833,7183,41711,24506,20203,3532,2637429152,139794
6,1,8,0,140322,31477,13352,27187,58398,12047,46415,51349,20195,3370,1810608382,171799
6,1,8,1,130914,31506,13310,27237,47811,12110,42847,45637,20197,3378,1810608382,162420
6,1,9,0,154308,31469,14918,27119,66116,16943,53186,57126,20197,3370,3779562838,185777
6,1,9,1,142187,31494,14936,27209,53774,16969,47693,50392,20180,3365,3779562838,173681
6,1,10,0,149727,31468,19368,27217,58722,15074,46178,54971,20207,3357,2842748869,181195
6,1,10,1,138961,31941,19338,27096,48242,15088,41545,49011,20201,3342,2842748869,170902
6,1,11,0,115321,31486,19720,27110,32616,6647,40013,26487,20212,3300,2548649306,146807
6,1,11,1,140270,31467,26770,27117,28589,6739,36534,26049,20208,7585,2548649306,171737
6,1,12,0,127084,31484,18647,27080,44818,7275,36608,42697,20176,3303,895716694,158568
6,1,12,1,120570,31480,18578,27136,38410,7229,33859,39050,20200,3325,895716694,152050
6,1,13,0,133704,31448,14119,27212,51596,10323,42049,48406,20204,3376,3610200507,165152
6,1,13,1,123681,31472,14159,27143,42808,10248,36762,43570,20215,3339,3610200507,155153
6,1,14,0,136233,31472,12900,27254,55900,10898,43315,50872,20179,3364,4025252297,167705
6,1,14,1,126012,31468,12880,27173,45889,10951,39150,44997,20178,3314,4025252297,157480
6,1,15,0,115790,31459,11938,19638,40719,6626,48878,25778,20178,3523,4210741467,147249
6,1,15,1,109458,31445,11947,19644,34230,6596,43611,24576,20199,3531,4210741467,140903
6,1,16,0,147955,31469,12381,27269,65187,13744,47914,58421,20172,3438,2015668703,179424
6,1,16,1,163629,31426,19321,27043,53127,13349,42434,51215,20197,7574,2015668703,195055
6,1,17,0,145626,31477,16289,27376,57875,14881,45823,54444,20192,3350,1061758571,177103
6,1,17,1,134661,31457,16319,27165,47040,14848,40994,48195,20188,3351,1061758571,166118
6,1,18,0,152262,31451,17067,27100,60722,18085,47676,58369,20201,3326,3142620728,183713
6,1,18,1,143151,31466,17041,27790,49782,18163,42958,54043,20212,3351,3142620728,174617
6,1,19,0,114431,31454,19824,19524,32208,5941,40179,25150,20241,3522,1577197730,145885
6,1,19,1,110034,31449,19838,19593,27571,5958,36600,24177,20250,3537,1577197730,141483
6,1,20,0,129469,31473,19368,27171,45985,7655,37183,43762,20210,3307,4156472272,160942
6,1,20,1,121863,31493,19353,27025,38913,7360,33914,39515,20202,3340,4156472272,153356
6,1,21,0,161278,31460,20598,27143,52185,10536,41869,48128,20178,7570,664619345,192738
6,1,21,1,124681,31463,13574,27183,43598,10545,38023,43443,20676,3327,664619345,156144
6,1,22,0,141131,31498,14377,27204,58187,12062,43947,53639,20196,3357,2408893792,172629
6,1,22,1,131186,31471,14350,27201,48283,12138,39647,48110,20191,3350,2408893792,162657
6,1,23,0,115858,31422,13827,19648,36056,7533,46807,25405,20717,3563,1935257800,147280
6,1,23,1,108965,31488,13874,19585,30966,7491,41440,24302,20201,3513,1935257800,140453
6,1,24,0,156542,31459,13803,27162,68044,18151,52661,60833,20212,3433,2230352913,188001
6,1,24,1,143583,31444,13756,27100,55323,18130,46903,53781,20216,3423,2230352913,175027
6,2,1,0,164596,31421,19439,26679,57508,10351,42425,52228,20182,7642,1943282115,196017
6,2,1,1,126419,31413,12373,26727,47555,10307,38238,46466,20211,3271,1943282115,157832
6,2,2,0,138417,31450,12271,27133,58340,11777,46179,51192,20199,3225,81348399,169867
6,2,2,1,127469,31418,12230,27196,47413,11807,41461,45076,20187,3203,81348399,158887
6,2,3,0,119238,31426,10840,19635,43362,6996,52632,26308,20175,3425,2962214176,150664
6,2,3,1,110041,31437,10798,19626,35916,6961,45322,24932,20209,3388,2962214176,141478
6,2,4,0,160047,31474,23603,27077,66350,14054,47413,60191,20222,3236,3223730705,191521
6,2,4,1,147693,31441,23577,27094,54097,14033,42318,53041,20204,3265,3223730705,179134
6,2,5,0,148669,31927,17285,26955,57612,17990,50031,52644,20194,3223,2941018040,180596
6,2,5,1,138277,31446,17302,27049,47069,17931,45578,46605,20188,3192,2941018040,169723
6,2,6,0,139117,31421,12257,27129,58994,11764,45364,52647,20191,3258,2587034797,170538
6,2,6,1,157301,31452,19285,27071,48545,11783,40554,46988,20181,7586,2587034797,188753
6,2,7,0,113385,31441,16514,19616,35525,5223,42518,25518,20214,3358,1194045835,144826
6,2,7,1,108513,31448,16510,19603,30288,5438,38601,24443,20212,3376,1194045835,139961
6,2,8,0,143180,31411,11547,27156,63778,11716,53408,49366,20200,3274,78943468,174591
6,2,8,1,131912,31458,11523,27213,51430,11769,47323,44303,20240,3208,78943468,163370
6,2,9,0,132135,31689,9910,27148,57838,8435,42407,51135,20174,3208,3757025993,163824
6,2,9,1,122276,31463,9944,27188,47809,8443,38146,45420,20188,3192,3757025993,153739
6,2,10,0,134756,31451,11119,27192,54985,12550,42607,52242,20176,3209,3940658399,166207
6,2,10,1,125527,31957,11114,27165,45698,12569,38614,46944,20181,3193,3940658399,157484
6,2,11,0,169575,31498,49871,19444,34389,7677,42898,26253,20210,7589,2530854939,201073
6,2,11,1,135825,31427,42641,19473,29377,7692,38915,25259,20212,3378,2530854939,167252
6,2,12,0,145368,31450,24795,27254,53821,10607,40788,51020,20187,3206,1502742198,176818
6,2,12,1,135981,31445,24753,27087,44767,10553,36678,45853,20208,3208,1502742198,167426
6,2,13,0,140599,31451,21997,27176,51464,9985,40097,49750,20253,3208,2115225861,172050
6,2,13,1,131907,31477,22046,27160,43345,9970,36476,44133,20689,3179,2115225861,163384
6,2,14,0,136428,31444,18280,27061,52616,9506,40748,48568,20216,3212,229647655,167872
6,2,14,1,127783,31438,18273,27139,43760,9557,36988,43595,20445,3181,229647655,159221
6,2,15,0,107511,31409,11198,19533,34897,5317,42332,25098,20193,3375,1306061697,138920
6,2,15,1,101950,31406,11229,19607,29260,5250,37822,23859,20194,3447,1306061697,133356
6,2,16,0,129544,31434,10667,27169,53135,9650,40863,49214,20196,3218,444998345,160978
6,2,16,1,120683,31453,10632,27180,44427,9650,37096,44293,20198,3195,444998345,152136
6,2,17,0,120921,31471,11510,27115,46328,7163,37295,43433,20169,3142,1326247610,152392
6,2,17,1,142896,31492,18516,27027,39456,7216,34158,39672,20161,7577,1326247610,174388
6,2,18,0,121628,31440,11616,27075,45500,8535,37317,43917,20187,3216,1628233279,153068
6,2,18,1,115437,31428,11567,27182,38192,8523,34247,40867,20176,3276,1628233279,146865
6,2,19,0,155879,31450,12550,27141,78696,8743,37307,77395,20185,3162,1152021380,187329
6,2,19,1,141004,31442,12554,27161,63661,8741,34284,65406,20198,3152,1152021380,172446
6,2,20,0,135714,31484,19400,27097,51027,9309,40613,46944,20179,3191,3035118262,167198
6,2,20,1,127670,31440,19371,27661,42439,9394,36920,42700,20182,3224,3035118262,159110
6,2,21,0,132518,31431,13453,27123,55502,7599,41006,49393,20167,3207,3634923473,163949
6,2,21,1,123225,31459,13462,27177,46083,7563,36946,44003,20182,3222,3634923473,154684
6,2,22,0,186049,31448,40526,27322,55322,12059,42619,52218,20224,7587,361118932,217497
6,2,22,1,147803,31428,33308,27543,45964,12035,38314,47357,20217,3241,361118932,179231
6,2,23,0,120109,31419,21166,19632,35464,6208,43720,26252,20266,3375,1208415089,151528
6,2,23,1,114134,31429,21638,19568,30050,6190,39273,24168,20192,3396,1208415089,145563
6,2,24,0,141511,31454,13082,27088,55140,17194,45372,54178,20189,3244,848896918,172965
6,2,24,1,132296,31427,13052,27203,45674,17207,41339,48872,20432,3258,848896918,163723
7,0,1,0,125383,31435,13843,24330,49706,8499,36511,46155,20206,3262,889928414,156818
7,0,1,1,117484,31444,13845,24462,41682,8492,32962,41802,20194,3242,889928414,148928
7,0,2,0,157435,31462,19807,24285,51131,11377,39248,47671,20186,7586,1882333287,188897
7,0,2,1,119716,31449,12505,24385,42420,11338,35253,43020,20189,3299,1882333287,151165
7,0,3,0,104385,31436,11162,17651,31053,7323,38859,25368,20171,3399,2483119874,135821
7,0,3,1,98936,31449,11189,17640,26287,7310,34068,24056,20189,3398,2483119874,130385
7,0,4,0,127503,31477,15564,24883,48758,9186,36880,46082,20196,3263,3480557397,158980
7,0,4,1,119659,31457,15542,24800,41016,9245,33431,41767,20193,3317,3480557397,151116
7,0,5,0,128509,31470,14269,25325,49438,10400,38502,46802,20169,3304,1396836406,159979
7,0,5,1,119763,31466,14324,24855,41069,10316,34615,41759,20231,3286,1396836406,151229
7,0,6,0,122653,31478,14066,24839,46979,7642,35446,44148,20171,3277,3796268863,154131
7,0,6,1,114943,31460,14033,24818,39418,7597,32068,39901,20190,3295,3796268863,146403
7,0,7,0,131547,31412,20225,17880,30942,5076,36210,24689,20197,7567,3389984421,162959
7,0,7,1,98637,31700,13125,17899,26374,5014,32608,23738,20186,3434,3389984421,130337
7,0,8,0,132066,31969,12486,24852,50098,15469,42363,48191,20183,3305,3793886962,164035
7,0,8,1,123415,31473,12512,24769,41559,15480,38392,43545,20186,3281,3793886962,154888
7,0,9,0,137822,31732,26956,24775,48758,8289,36412,45539,20206,3269,2283881998,169554
7,0,9,1,130986,31435,26967,24935,40447,8342,32911,42051,20223,3313,2283881998,162421
7,0,10,0,137400,31449,25064,24825,49686,8640,36743,46541,20218,3315,3528078250,168849
7,0,10,1,129616,31991,25543,24760,41466,8700,33043,42009,20217,3312,3528078250,161607
7,0,11,0,114198,31435,21796,17829,32474,5977,38827,24492,20196,3454,277917991,145633
7,0,11,1,109434,31425,21822,17890,27540,5971,34942,23499,20183,3457,277917991,140859
7,0,12,0,131778,31683,17304,24853,50323,10174,38281,47205,20174,3303,2339266996,163461
7,0,12,1,123380,31475,17286,24760,42051,10176,34559,42562,20192,3304,2339266996,154855
7,0,13,0,128777,31453,14219,24861,50547,9947,37706,47783,20210,3335,2916932619,160230
7,0,13,1,149189,31935,21233,24836,42315,10018,34088,43224,20190,7585,2916932619,181124
7,0,14,0,128738,31465,12662,24885,50069,10755,40103,46940,20192,3282,182938165,160203
7,0,14,1,118807,31467,12644,24834,41608,10629,35171,42055,20191,3314,182938165,150274
7,0,15,0,108789,31436,11681,17895,35962,7101,43146,24843,20199,3496,1068650842,140225
7,0,15,1,103023,31449,11700,17902,30119,7060,38476,23673,20197,3433,1068650842,134472
7,0,16,0,138244,31463,14799,24933,55116,14097,41890,52384,20200,3335,1618171788,169707
7,0,16,1,127867,31462,14353,24842,45524,14068,37609,46958,20204,3307,1618171788,159329
7,0,17,0,132239,31460,14784,25096,51725,11528,40701,47783,20197,3316,3525823250,163699
7,0,17,1,123071,31470,14852,24808,42768,11517,36608,42621,20198,3287,3525823250,154541
7,0,18,0,135703,31461,13423,24928,55964,12164,41674,51521,20175,3356,3657446658,167164
7,0,18,1,154975,31420,20487,25421,46150,12194,37264,46630,20186,7584,3657446658,186395
7,0,19,0,109873,31464,13291,18000,33814,7490,41163,26283,20241,3412,2362069063,141337
7,0,19,1,103427,31429,13309,17900,28497,7434,36805,24050,20190,3506,2362069063,134856
7,0,20,0,129183,31475,11158,25176,51441,12228,41251,47728,20182,3297,2876315669,160658
7,0,20,1,119633,31463,11155,24792,42407,12224,37075,42479,20175,3308,2876315669,151096
7,0,21,0,147254,31494,23525,24773,55556,14333,43270,51523,20174,3312,2982713131,178748
7,0,21,1,138362,31487,23534,24880,45826,14374,38752,46472,20713,3298,2982713131,169849
7,0,22,0,150715,31472,23925,24810,52060,20735,43320,54416,20215,3301,1239484443,182187
7,0,22,1,142170,31458,23899,24770,43367,20718,39458,49525,20232,3336,1239484443,173628
7,0,23,0,138501,31435,28542,17827,31991,6643,38747,24723,20200,3509,3132674923,169936
7,0,23,1,109598,31441,20965,17919,27312,6621,35119,23815,20680,3440,3132674923,141039
7,0,24,0,136195,31505,16647,24815,50696,13807,40300,49148,20203,4364,4168598023,167700
7,0,24,1,128136,31433,16644,24876,42396,13839,36742,45628,20224,3351,4168598023,159569
7,1,1,0,146133,31482,15554,24598,57723,19143,42289,59311,20198,3352,1021285616,177615
7,1,1,1,136012,31451,15578,24615,47521,19119,37822,53569,20200,3336,1021285616,167463
7,1,2,0,138587,31693,18618,24670,50498,15540,42991,47852,20205,3337,3281757680,170280
7,1,2,1,129837,31488,18613,24675,41825,15551,39088,43094,20194,3336,3281757680,161325
7,1,3,0,134597,31433,26126,17931,31144,5685,37100,24694,20210,3542,1828909894,166030
7,1,3,1,105539,31430,19102,17968,26447,5662,33464,23709,20190,3497,1828909894,136969
7,1,4,0,120826,31493,18794,24954,40685,6017,32172,39618,20199,4399,452104480,152319
7,1,4,1,115170,31432,18838,24963,34805,6092,29537,37600,20234,3343,452104480,146602
7,1,5,0,122849,31457,13960,24906,45016,9761,36009,43807,20184,3361,217422484,154306
7,1,5,1,115859,31481,13973,25005,37826,9746,32726,39984,20198,3319,217422484,147340
7,1,6,0,134284,31499,12708,25568,55316,11351,41500,50871,20191,3360,3773208070,165783
7,1,6,1,123859,31488,12670,24982,45584,11378,36911,45172,20173,3375,3773208070,155347
7,1,7,0,109865,31442,12736,17944,35319,7273,42437,25247,20413,3505,1822379392,141307
7,1,7,1,104001,31422,12786,17962,29615,7201,37898,23983,20202,3530,1822379392,135423
7,1,8,0,131985,31501,13310,24980,52388,11976,42400,47075,20203,3366,10656798,163486
7,1,8,1,122954,31494,13289,25038,43292,12097,38329,42239,20176,3355,10656798,154448
7,1,9,0,148789,31466,14888,25012,60551,16891,49961,53802,20196,4411,1744515059,180255
7,1,9,1,160271,31416,21979,24872,49607,16876,43748,47738,20203,3475,1744515059,191687
7,1,10,0,142333,31470,19612,24951,53380,15051,41843,51670,20184,3358,3100932827,173803
7,1,10,1,133374,31439,19350,24949,44695,15128,38316,46595,20200,3377,3100932827,164813
7,1,11,0,110751,31444,19705,24928,30121,6794,36112,25858,20198,3352,4060072917,142195
7,1,11,1,107236,31445,20186,24859,25997,6828,32865,24947,20198,3316,4060072917,138681
7,1,12,0,120857,31492,18636,24927,40834,7177,32945,40125,20195,3317,2037837059,152349
7,1,12,1,114957,31500,18602,25179,34803,7212,30390,36935,20183,3302,2037837059,146457
7,1,13,0,125572,31426,14112,24962,46891,10339,36431,45895,20180,3414,3323052816,156998
7,1,13,1,117776,31469,14171,24904,39136,10256,33106,41324,20217,3351,3323052816,149245
7,1,14,0,128415,31448,12946,24953,50456,10767,39399,46944,20184,3367,2060727642,159863
7,1,14,1,144034,31434,19947,24926,41747,10790,35504,42090,20185,3431,2060727642,175468
7,1,15,0,110956,31471,11955,17992,38070,6572,44520,25236,20198,3489,659479994,142427
7,1,15,1,107372,31467,11951,18335,31752,6656,39882,25099,20240,4582,659479994,138839
7,1,16,0,140021,31473,12375,24962,60010,13298,43278,55127,20196,3386,4232947911,171494
7,1,16,1,128614,31492,12348,24986,48806,13239,38614,48546,20191,3384,4232947911,160106
7,1,17,0,137414,31466,16272,24938,52186,14734,41559,50435,20194,3387,3516437390,168880
7,1,17,1,128016,31518,16325,24980,42692,14744,37289,45257,20190,3337,3516437390,159534
7,1,18,0,144803,31447,17049,24889,55554,17984,43459,55100,20177,3379,4248228522,176250
7,1,18,1,135414,31447,17014,24888,46279,17931,38919,50312,20193,3395,4248228522,166861
7,1,19,0,110047,31467,19813,17944,29884,6034,36361,24601,20232,3498,3686137679,141514
7,1,19,1,105918,31451,19858,17945,25638,6001,33017,23615,20227,3565,3686137679,137369
7,1,20,0,149136,31445,26392,25040,42318,7413,34645,41436,20183,3428,2808417709,180581
7,1,20,1,117439,31478,19363,24883,35635,7334,30435,37554,20184,4378,2808417709,148917
7,1,21,0,126012,31477,13593,24959,47743,10456,37815,45479,20196,3326,3971000984,157489
7,1,21,1,118231,32016,13574,24981,39918,10494,34218,41308,20182,3323,3971000984,150247
7,1,22,0,133932,31464,14392,24932,53262,12058,39895,50491,20188,3355,1768418529,165396
7,1,22,1,124691,31686,14346,24978,44111,11999,35877,45340,20201,3393,1768418529,156377
7,1,23,0,109939,31433,13832,17967,33667,7625,41646,24705,20668,3561,2217023449,141372
7,1,23,1,104095,31481,13892,17934,28248,7631,37212,23722,20175,3483,2217023449,135576
7,1,24,0,148959,31469,13774,24913,62394,18039,48269,57207,20218,3380,2516303924,180428
7,1,24,1,136904,31455,13740,24912,50983,18029,42996,51064,20204,3413,2516303924,168359
7,2,1,0,128438,31457,12393,24479,52387,10300,38369,48910,20201,3225,1141049452,159895
7,2,1,1,119650,31456,12344,24613,43539,10242,34489,44024,20203,3230,1141049452,151106
7,2,2,0,130403,31454,12248,25001,52511,11725,42123,47235,20210,3183,1622801991,161857
7,2,2,1,120849,31445,12220,24927,43115,11780,37711,42240,20202,3183,1622801991,152294
7,2,3,0,112170,31427,10767,17973,40516,6924,46923,25594,20203,3384,2739287199,143597
7,2,3,1,105415,31424,10796,17990,33577,6933,41313,24290,20194,3408,2739287199,136839
7,2,4,0,152770,31424,24049,24965,60653,14034,43185,56595,20207,3263,473482900,184194
7,2,4,1,141125,31446,23576,24956,49695,14036,38490,50325,20214,3233,473482900,172571
7,2,5,0,142414,31454,17267,24976,52172,18005,46459,49918,20207,3203,550464206,173868
7,2,5,1,132010,31472,17271,24863,42915,18034,42021,43921,20177,3191,550464206,163482
7,2,6,0,160695,31897,19309,24969,54077,11694,41220,49647,20199,7565,3052331803,192592
7,2,6,1,122508,31415,12266,24932,44670,11713,36821,44619,20175,3232,3052331803,153923
7,2,7,0,108738,31431,16498,17966,32976,5277,38375,25005,20221,3365,811681018,140169
7,2,7,1,103938,31463,16518,17981,28082,5225,34549,23907,20216,3365,811681018,135401
7,2,8,0,133418,31445,11540,24943,56335,11678,48827,44251,20197,3207,1098566155,164863
7,2,8,1,123112,31455,11518,25023,46087,11681,43074,39841,20195,3185,1098566155,154567
7,2,9,0,124811,31420,9922,24940,52656,8414,38284,47852,20190,3242,1978999510,156231
7,2,9,1,116427,31427,10265,24933,43770,8455,34367,42921,20173,3232,1978999510,147854
7,2,10,0,127668,31433,11148,24957,50216,12433,38631,49101,20188,3221,2845033450,159101
7,2,10,1,120780,31463,11338,25073,41838,12516,36079,44664,20167,3207,2845033450,152243
7,2,11,0,165105,31478,49865,17821,32076,7720,38992,25716,20209,7577,904727840,196583
7,2,11,1,132156,31452,42678,17854,27379,7709,35344,24715,20666,3330,904727840,163608
7,2,12,0,138009,31425,24818,24862,48893,10504,36518,47866,20208,3212,471256646,169434
7,2,12,1,129869,31430,24768,24884,40912,10498,32945,43473,20190,3215,471256646,161299
7,2,13,0,132469,31419,21986,24900,46721,9973,35950,45765,20225,3236,962000070,163888
7,2,13,1,125340,31441,22007,24947,39443,9986,32723,41775,20224,3200,962000070,156781
7,2,14,0,129283,31421,18321,24860,47751,9450,36850,45332,20185,3196,2550266169,160704
7,2,14,1,121460,31423,18274,24882,40041,9429,33312,41161,20211,3197,2550266169,152883
7,2,15,0,102600,31453,11205,17930,32232,5314,37814,24722,20185,3379,3113048486,134053
7,2,15,1,97662,31399,11248,17932,27160,5288,34111,23296,20205,3422,3113048486,129061
7,2,16,0,123865,31439,10673,24992,48509,9654,37111,47267,20220,3206,1494753751,155304
7,2,16,1,115205,31439,10635,25442,40680,9642,33398,42492,20199,3196,1494753751,146644
7,2,17,0,114402,31481,11542,24865,42136,7089,33503,40710,20167,3138,1642949082,145883
7,2,17,1,136898,31483,18465,24907,35768,7087,30530,37364,20170,7580,1642949082,168381
7,2,18,0,115460,31433,11593,24944,41503,8542,33895,41219,20166,3197,2350173208,146893
7,2,18,1,108815,31465,11605,24950,35014,8484,30739,37833,20174,3187,2350173208,140280
7,2,19,0,138767,31473,12580,24954,63813,8636,33559,63970,20179,3144,28510749,170240
7,2,19,1,127661,31954,12569,24951,52594,8684,30745,55607,20170,3150,28510749,159615
7,2,20,0,128649,31427,19413,24869,46211,9248,36706,43749,20197,3199,2583772267,160076
7,2,20,1,121282,31481,19372,24877,38749,9499,33275,39975,20181,3176,2583772267,152763
7,2,21,0,125307,31446,13450,24889,50574,7559,36988,46157,20189,3225,1037757201,156753
7,2,21,1,118282,31404,13492,24882,42249,7534,33257,42636,20191,3312,1037757201,149686
7,2,22,0,149489,31444,33267,24894,50389,11979,38335,49055,20206,3188,2212250592,180933
7,2,22,1,170015,31420,40519,24877,42019,11943,34592,44396,20219,7583,2212250592,201435
7,2,23,0,114180,31440,21153,17937,33047,6148,39530,24664,20214,3340,3703209389,145620
7,2,23,1,109588,31426,21152,18186,28006,6156,35799,23658,20208,3367,3703209389,141014
7,2,24,0,134095,31976,13078,24980,49962,17013,41217,50867,20197,3249,89389909,166071
7,2,24,1,125735,31462,13083,24933,41722,17076,37526,46333,20180,3207,89389909,157197
